Trait.type,Rate,Taxon,Study,Mean.Rate,Taxon2,NatExp,Species
L,-0.010018241,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.009829806,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00965119,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.009592783,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00959192,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.009375921,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.009154564,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.009056116,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00879169,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.008643909,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.008483298,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.008470258,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.008341216,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.007838658,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.007730057,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.007048682,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.006643639,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.006552191,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.006503471,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.006175029,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.006093915,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.006016581,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.005505487,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.005492064,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.005469319,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.005444697,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.005408075,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.005011866,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00473288,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.004657558,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.004623443,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00445374,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.004290254,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00415714,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.004143078,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.003881392,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.003856515,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.003767418,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.003433899,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.003328736,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002976209,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002880691,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002852092,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002806922,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002725703,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002707697,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002623184,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002439996,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002200294,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002194163,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.002135088,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001923383,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001907413,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001789685,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001621088,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00141301,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001392412,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001085626,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.001062444,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00103956,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.000632274,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.000596056,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.000437737,V,s92,0.001199073,A,N,Gambusia.affinis
L,-0.00029475,V,s92,0.001199073,A,N,Gambusia.affinis
L,-5.06E-05,V,s92,0.001199073,A,N,Gambusia.affinis
L,-1.62E-05,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000331908,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000343078,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000428765,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000822513,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000869363,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000941561,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.001116095,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.001190037,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.001270018,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.001468825,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.002081194,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.002119849,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.002139681,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.002289907,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.002334001,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.0029561,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.003066804,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00312233,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.003200715,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.003313044,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.003340513,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.003619579,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.003879569,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.004108246,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.004114526,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.004230575,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.004390535,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00473706,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005039449,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005070241,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005297858,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005732944,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005837868,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005850606,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.005892357,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.006067477,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00620932,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.006284979,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.006369891,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00655142,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.006772528,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.006779053,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00688557,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.006958606,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007004259,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00702303,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007128346,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00731144,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007440186,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007442159,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007720755,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007735818,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007803362,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.007861994,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00798347,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.008068148,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.008123569,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.00833241,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.008810098,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009143992,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009226877,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009323743,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009342154,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009360276,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009419311,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009445166,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009505096,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.009644152,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010071808,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010106281,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010177021,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010359849,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010405046,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010406016,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.010547666,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.01097997,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011045585,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011091854,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011161452,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011180003,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011336539,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011489905,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011619646,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011622478,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011800832,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011856862,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011945099,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.011948385,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.012200041,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.01240825,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.012435294,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.012692494,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.012827947,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.012854589,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.01290676,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.013322685,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.01345289,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.013505722,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.013506413,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.013679424,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.013915649,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.014226747,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.014671711,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.015146009,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.015506204,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.015576687,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.015747792,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.016066436,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.016665979,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.017023918,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.017225449,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.01726667,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.017298817,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.018100582,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.018286427,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.018526891,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.018654742,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.01885132,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.018941303,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.019285932,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.019554513,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.019580343,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.020164077,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.021340972,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.022107226,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.024488407,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.024523664,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.024791268,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.026896076,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.028348124,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.028942891,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.029136105,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.029268741,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.029361552,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.029821114,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.030504391,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.034314869,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.034542486,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.038876699,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.039714742,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.039970998,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.040490631,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.044315175,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.044565237,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.044806564,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.054230244,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.02497006,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.021777025,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.021230718,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.02121413,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.017999447,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.017651081,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.017432067,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.017215611,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.015917719,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01557296,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014647496,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014613806,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01405936,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014037317,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014016156,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01395673,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.013911655,V,s92,0.001199073,A,N,Gambusia.affinis
M,-1.32E-02,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01236026,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.012229521,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.012159151,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.011799742,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.011558245,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.010493736,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.010315636,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01015766,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.009344959,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.009317786,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.009176702,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008631799,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008505359,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008417501,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008290655,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008015428,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007938249,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007702036,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007478236,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007462571,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006882702,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006587429,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006487349,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006159872,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006081463,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006034756,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005930661,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005859683,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005849544,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005837039,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005832129,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00572121,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005681043,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005457495,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005385554,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005323564,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005322966,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005279726,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005255419,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005188805,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005029714,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004931945,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004875407,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004662465,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004559993,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004518113,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.0044482,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00414212,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004101927,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003837895,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003825231,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00379704,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003677255,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003615924,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003486525,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003475372,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003395169,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003285618,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00321922,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002918277,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002706056,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002547042,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002511388,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002342946,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002309115,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002285658,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002102449,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002005782,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001897852,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001879425,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001876896,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001850678,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001777517,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001640627,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001437836,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001395924,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001367912,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001338204,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001234102,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00106189,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001033828,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000970837,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000775456,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000754162,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000644549,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000614119,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000579512,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000553197,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000401151,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000394892,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000382568,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000177117,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000163817,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000132009,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000158592,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00016449,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000220197,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000262313,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000391047,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000493906,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000538825,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000542284,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000748956,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00075877,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000801065,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001121054,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001151385,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001197461,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00130702,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001316864,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001326484,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001331121,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001337235,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001384602,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001566327,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001621283,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001770247,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00182342,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00190679,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001969138,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00199732,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002003102,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002007502,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002036444,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002070678,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002119234,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002145302,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002191884,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002335554,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002341872,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002391004,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002404047,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002455567,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002471639,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002554996,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002657133,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002660315,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002874844,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002913125,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002944588,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00301809,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003027372,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003029259,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003031469,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003084466,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003212003,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003242302,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003376439,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003582925,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003683955,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003703499,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00374248,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003746826,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003771683,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003792822,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003838904,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003961384,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004006852,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004073243,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004115696,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004269052,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004306564,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004404925,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004447167,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004649281,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004882557,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004889701,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004891115,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004961668,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005015381,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005153461,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005197506,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005214887,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005330205,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005381357,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005392257,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00555051,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005614596,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005714006,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006047119,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006081208,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006209801,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00622883,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006546626,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006683647,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006717362,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006819178,V,s92,0.001199073,A,N,Gambusia.affinis
